image_id,main_type,secondary_type
7cf2bb85-9bfd-4b55-9b7f-9c483f8d49f5,Rock,nan
aada1cdc-4ca3-40fc-8775-27055a725bba,Water,Rock
aa11ea35-beb1-485c-ae22-96da774c00bc,Poison,Ground
b816e43a-f767-46ea-b23b-9097c22185c8,Dark,Psychic
fabea812-63fb-494f-bf96-b69b0f2194e5,Rock,Flying
e31379ce-a7b7-4185-ad5e-be75a0b5af73,Ice,nan
a52589eb-c089-46f4-bf83-b71ca9dbd1c1,Normal,nan
2df6d407-4814-46b0-b91b-bb4de5790a74,Poison,Flying
3f9e20a4-ccba-41cf-a7a6-b12722d6836f,Poison,Bug
afdc4069-86b4-448c-a76a-a3a08e8d55b8,Normal,nan
6f0097a5-c2da-4586-9c91-be0e5d46bfe2,Water,Ghost
f1f9c074-31dd-4797-86bc-421f24f70806,Steel,nan
d7308c9e-2c07-4bde-9605-85c3a9653341,Psychic,Ghost
1644b3eb-42af-4dda-9dcc-9237901fdceb,Bug,nan
244044da-8049-4e9b-a04c-aa534d9a6820,Normal,Psychic
d0e639a4-5233-448d-b902-0a0bb6afdccf,Electric,nan
61495fd8-8d01-43b5-9f01-2c55c2f0d689,Rock,Water
6c534717-fb11-494e-81ee-882a04893563,Bug,Electric
18b4a036-9384-4d27-a0b7-2eec3c040fc2,Water,Dark
70447322-5589-4bba-aa89-2d4e59790058,Ground,nan
586dbdb1-912f-483a-974c-230517ff46f5,Fairy,nan
fea4d6b5-7e3f-4230-9603-1dd06fd7fd99,Water,nan
df87e50e-1e97-4b40-8628-76e5c240c275,Water,Fighting
f35ebcc2-f626-47cc-9238-46dcb0e5eea9,Electric,Steel
a0e43e24-6910-43b9-9fc5-9596a14bfd49,Fairy,nan
d4bc7b18-dd87-4352-aff2-37eaf01a385c,Grass,nan
e241730a-8626-4249-89ca-915389aa0e06,Electric,nan
f4c9db1b-74d6-4a5c-bfea-ea330e70ca80,Grass,Poison
fb654431-52bf-4e6f-9065-4ec76b2a6598,Water,nan
4046447d-ff4a-4853-893e-bf0788666325,Water,Fighting
0352deaf-0e94-458e-9d71-bcf6a4c5c0c6,Normal,nan
f3114d83-4d50-41d5-a5e2-7fb7e334db88,Water,nan
7b8807df-5884-4bea-9b85-e86d8a9a41a1,Electric,nan
b3fb5567-66d3-4adc-bcbf-2f87fa63030b,Dragon,nan
b5a4f165-42bb-4bcf-b0ed-83fdd672a45f,Fighting,nan
a140b6ae-e99f-4072-acd6-4a935b3853a9,Dragon,Fire
3c33fff6-4839-4118-a703-de3ff9333f72,Fire,Fighting
4a307ca1-d4b8-4db3-8356-b1498f2a94b1,Ground,Flying
81e85eee-a173-4b5a-84a7-f6f6b2c83623,Fire,Steel
93813ba0-ce60-49b6-b6f1-4c9791389ca6,Grass,nan
7103ad98-7afc-4d62-ae04-a05b3553d72e,Bug,Poison
dcc8bbe6-d98a-44e1-917a-ad604b616e8c,Fire,nan
9b48447c-36e1-40c5-b69d-ca324038fa36,Bug,Flying
76b509f8-b4c3-4755-952b-8d7387b683c7,Water,Grass
a73146ba-02ba-4970-aa75-e9085aeed951,Rock,nan
b8f914d8-2f72-4ee8-af6c-b0ff989e61f8,Poison,Fighting
0df874d8-5219-46e9-a1d6-cb2abb64d174,Fire,nan
6bb438c1-6cbf-4626-9c46-8a698db86a6d,Normal,Flying
4a5ce494-fe92-4fa5-a005-418e41bca04d,Fighting,nan
4f70e1e7-b230-470a-bd6b-218c7683baf6,Normal,Flying
6017262b-92e6-4149-bfb2-36f5333226e3,Bug,Poison
641bf089-a3d9-4068-9554-fd10fb49a016,Psychic,Fairy
e220f4af-1b23-4216-975e-6caa3b817835,Rock,nan
ea23e972-cc40-4a92-8c32-40d85a33f259,Psychic,nan
e9c32e5a-83d3-496d-ace5-2ba568fe0d1d,Dragon,Psychic
1a16e70f-fb30-4d7c-ba02-53855e9d22de,Bug,nan
22543620-9528-4a55-af6f-776232fe2641,Fighting,nan
9ddc98a2-1c48-4cfc-9794-844bc25a6d93,Psychic,nan
10238b8f-005e-47e5-a464-712b1f7ef045,Water,nan
ba539710-15e0-4b95-83fd-2b3d88bae6a7,Normal,nan
a8b683bb-58e1-4bb8-b36f-877dc9aec240,Fighting,nan
c49395de-6142-4e18-9351-896893ec52e2,Poison,Dragon
450d7316-daaf-4447-a0c4-05485cca865f,Psychic,nan
0f12d5c3-7c86-4a97-97c7-798d5d7162a2,Dark,nan
c833dece-7093-4818-acef-451d61942fbd,Normal,nan
0081d53e-359c-45ce-b8ae-2871675db479,Water,nan
92aebea1-d5bd-4cd3-8d2b-fac2036fd67e,Fighting,Psychic
a020276f-2f44-40df-bd75-15b64fc7f6cc,Fire,nan
6e6898dc-8f07-4f8b-9b3c-01f549d4202b,Grass,Poison
905edee9-0239-480e-bffe-6daade8b6cad,Water,nan
6a7ce9cc-2685-459f-aee1-dbe399e89b61,Normal,Dragon
1d503831-13fd-41c4-b66e-14879fe3a6f5,Ground,nan
c74e0e1e-f70c-46c3-a6b6-be4c2b245807,Ghost,nan
354977b5-aa33-45b9-8938-fd8cc6d41f47,Poison,nan
76cd4ba9-de33-4df6-aa1b-747ef35d49c2,Rock,Ground
d4295e11-0922-476d-a63b-147223154d77,Fighting,nan
2b18731f-bbd6-421f-b96c-0a07dffe3561,Normal,Fairy
3aaa9530-37ea-4405-974f-28118a80583f,Normal,nan
d7272032-f77b-486c-a55d-23a200c13da7,Ghost,nan
3f8e85b6-f0e0-4464-8f53-815100603c85,Water,Electric
6e671be5-c18e-4a19-9958-5246fd43fe61,Fire,Normal
4426e97a-e374-49c5-ab44-bdbc2f2dd381,Electric,nan
a72a908a-0e0a-492b-bd70-1df4fecc699b,Normal,nan
52aaf472-d67f-49e4-a112-bf6120ccb72e,Dark,Fighting
fd9ff6dd-0c31-4dea-aaf4-b3152732377b,Bug,Poison
835e67f7-fee8-4447-8362-f8ae82eac4ac,Water,Ground
e4895ff6-28f3-4507-8a33-6382e09ff9e3,Water,Flying
e3493746-16e8-4bb9-b5f9-cf3cbad5dddd,Electric,nan
690f9f0b-c2d5-4182-b075-84e19f6bdbbd,Grass,nan
ffa79084-9fae-4854-ad45-aa73d0a1a8c0,Ghost,Poison
be392ead-93b3-4639-829f-96e6c7d8ec41,Normal,nan
521b3a61-9325-4ca1-85d4-5069b692156c,Fairy,nan
d81a6bdb-e538-48ed-8b21-d8d3a6d279b2,Normal,nan
ac16b387-c952-4f5f-8961-ae40894d19cb,Fairy,nan
d7c12568-ae3c-42d4-910d-8eaf0c25cb61,Fire,nan
f3b56ce6-e22b-4cdb-9f89-b8763537c2db,Psychic,Flying
326ff1cf-7be0-4ea3-b1f0-66f5f743ddd5,Bug,nan
20f128bb-9901-4408-873e-0b29b3221495,Fire,nan
81d67e9d-431a-4f11-80a2-cfdedaf4829a,Water,Fairy
70166e46-e365-4155-a532-d55a1f54ab57,Dark,Dragon
e4dc5f7c-dbcb-401d-834c-7bb823533246,Ice,nan
f9e77a3c-bc4c-4326-af1a-e6d9ff2d3548,Grass,nan
ffc6ef26-7d38-48b2-90f8-107c5fd8af6a,Fairy,nan
738fdfd1-7517-4af4-a3cc-8a60a2538616,Bug,Water
8209f562-15a5-4cd8-9185-ac6d0a1756bb,Fire,Fighting
f0d2499a-9e0b-4e30-a359-83be6abcc587,Dragon,Ground
bae20629-886e-41b9-966c-207b2f46d446,Water,nan
0d0e263f-b160-4e70-862f-305322147650,Rock,Ice
992b35ea-7906-405c-8262-83bce2fea5a3,Fighting,Steel
32f40d12-936d-4c39-95de-0abf24fef3cc,Rock,Ground
4a28f252-ef46-4bbd-8c51-5cc9f82230a7,Electric,nan
1ebfa072-2ae8-43c2-81a6-23e7631e6a23,Dark,Flying
1fb4741b-23df-4ea0-b59d-d71704b1fa09,Bug,Poison
11010d64-7cc0-4575-b332-a1321e7f8d79,Steel,Ghost
097febc7-cda7-446e-acaa-47157229b171,Ground,Dark
aee6f6a9-12bc-441b-af9c-87d69c806eec,Fighting,nan
fff95ffd-b9ca-4879-bf74-51e131a26121,Ground,Rock
58592f82-2bc8-4bae-8db5-abce7e08c445,Bug,Flying
2bb2f51e-dc84-4956-989d-006c6d1c9ed0,Grass,nan
d48d1b2d-b64e-4df3-a93d-b2651353d57f,Dragon,nan
e95cc878-d600-4386-a018-27741ef68d2d,Psychic,Fairy
172f4e75-cad6-4407-ad66-307605303cdf,Electric,nan
c951a4b6-262d-42ea-b4b7-cd4281f5626f,Fire,nan
d68050dd-ce50-4a50-a724-db6f1cb130c1,Poison,Fire
5c5c7fab-d4a1-4724-9eae-f1877424c830,Fairy,nan
590c3d81-8cd7-4e81-aaa1-ae8cd5ddda48,Psychic,nan
ac9112f9-1625-43c8-8a99-706789de8422,Normal,Ground
b0e70445-4855-4509-9450-5b2da9358d05,Normal,nan
6dbdc836-1ade-450c-bb1b-0c1a7cfc3ae4,Normal,Flying
58b98871-b7c3-41cd-8dc9-35ec9ecae655,Water,Fairy
c08b0cdc-4491-4c37-877e-3ba0130b2a31,Steel,Dragon
f7655814-eb9b-498b-a1b1-d0a85b75e982,Bug,nan
93073143-ca52-4ccf-8678-08e490f1e8e7,Grass,Fairy
7a3703c2-cd1f-4dc5-bb1f-f1d4ca03c991,Psychic,Fighting
fad24bd6-db32-403e-8f3b-83b60d545e5d,Grass,Flying
45d9ab33-177e-42a3-b7d9-7e49224bc362,Normal,nan
2a141a8b-e033-4b2a-a7b3-9f64faddead1,Psychic,nan
57df32a1-151e-427f-827c-7cb4fab3dabe,Grass,Fairy
17264163-47b1-447d-99ca-60d66a1fba42,Psychic,Flying
388f41cf-d33f-439e-9e44-4ef74c024e90,Rock,Flying
a88a41db-109f-46e2-9dde-7c82119244bb,Flying,Dragon
2c489fc6-6779-446a-8af8-f1882c8656ca,Water,nan
2dab94c6-739d-43f9-a18b-081dc56b328a,Normal,nan
572f8948-1f5e-4a54-8f12-3f314c6b13d9,Dark,Ghost
daccde5b-9589-459c-a3f8-c8843c8b9352,Normal,nan
a8add931-8f64-468b-a8ef-40cc64e97355,Psychic,nan
d41b6fea-fd21-40d6-bbfe-30c5e3f1e695,Electric,nan
cfee28c7-b6ac-4f6e-8f1a-97241d6dc082,Normal,nan
642cc813-4c48-4ed7-b7e6-52e8f6bc5c10,Normal,nan
3079312e-4ff0-4867-bab6-67c3820d9127,Poison,Water
efb22acc-258c-4fa0-ba41-b4601e3d7ed0,Rock,Bug
a56ecc16-80b5-4d35-959a-6de7f53b0186,Bug,nan
bcdda0b7-6858-43b6-9291-5d673b313af9,Dragon,nan
5e774143-e0d1-4224-bfee-b6725410a4f8,Grass,nan
d8007428-c4e1-4025-b1bd-b90de3ef5305,Dark,Dragon
48c4c0ec-4935-4106-ba69-df041a9ff499,Poison,nan
a58fa7cf-1656-4a78-866a-85ad2fec81af,Rock,Dragon
cfe4ead5-3350-420a-9464-8aa8a4ba1613,Normal,Flying
7858883c-f26c-4682-a69e-f0a9c3bb8332,Water,Ground
8e56e70b-04c0-4d5b-938f-819ec4f3ccd8,Fighting,nan
e242b22b-116c-4fda-8c39-71d2ec0c1e5e,Fighting,nan
0b51e73f-944e-4f91-87fc-d79cdb3cf144,Bug,nan
60414baf-1b01-4b9b-a2c4-0a1199bd536b,Grass,Dark
b16d396c-9810-4389-a44b-2248b27ff1cc,Normal,Fairy
b4315425-2ddf-4963-ac9e-8a1b689ae739,Water,Poison
d2573639-b0e6-4e61-bfe0-956550787564,Rock,Flying
3816fb95-8526-49d0-bbb7-4026e5c4ac67,Psychic,nan
33f81d0d-cea5-4113-a9fc-5961f772dff8,Poison,nan
79f26f7e-18d6-4105-b30f-fca1db038b7d,Ghost,Dragon
e637049e-51b8-4c6d-8a74-4f1246269d68,Normal,nan
81a4c85c-4d85-46cb-97f1-2a382cd936da,Poison,Flying
a6e1c1bf-c909-4834-b080-45caaf43b8ae,Normal,nan
124e4a83-6721-4a2b-98e1-9290609f43d2,Fairy,nan
42d785bd-bfba-4bc7-9146-f7dbcf0c8cd6,Water,Ice
b95c2e82-e0f0-440a-ae32-01262f558547,Water,Flying
e66c73b2-09cb-46c3-b117-0b52bb69fbf3,Ice,Water
872e7a78-536c-4997-8ba1-51fb80594044,Dark,Ice
32774869-303e-49bc-b1dc-ad2ba73edb43,Normal,nan
b9b7122d-faa2-43d1-acfd-67925ec935cc,Poison,Dark
a13f8e76-6474-4522-86fe-ae3a3fe88292,Normal,Water
dc37d8ea-aadb-44f9-8d8f-e41a79831c1f,Normal,nan
3db39052-d7da-412f-96a7-871f2f025ee5,Water,nan
212fce68-9be8-495b-a5c5-960ac3dcd580,Psychic,nan
391fe7db-27ed-4940-b6df-f7e1dd4d1806,Dark,Fire
9c015efd-3e29-4a06-b0c8-da59cdca5f8d,Poison,nan
15e6f27b-1e8e-413c-ae58-63a5c3e0bad1,Fire,Flying
deee7eeb-44de-4c26-aecb-b347a756aaef,Bug,Poison
64b6ca57-2e7e-4ca7-94f3-2970967d044b,Water,nan
95e45c67-6424-4be3-ad2d-2ffae7d91dfa,Grass,Poison
050c2738-4c4f-43b0-a59e-3346819ea90b,Water,nan
3b2e077e-25fc-4032-9aad-77bbd596c06d,Ghost,Fairy
2a3fd834-949a-4315-b6d3-5edea7be3fe3,Bug,nan
b8251828-ccd0-4bc6-8665-b4a2fef00752,Psychic,nan
f7c06289-dcde-4485-82bf-629c0a32757e,Normal,Flying
1319c005-df69-4410-8441-b9e72d428bf5,Normal,nan
b7c61495-3393-4899-9523-b94a1de3be40,Electric,nan
17afa136-701f-4229-9d31-b94e7ab03723,Bug,Fighting
9fc01cdc-902f-4261-8f24-f4384e2da297,Ground,nan
6ab55925-05f7-40ad-97fc-36ea2d709ea0,Normal,Psychic
864c737c-2403-4018-bfd1-1de4c1eaaf08,Rock,Dragon
c4b82087-d4ad-40b1-b986-3574444247b3,Rock,Ground
35efb417-ed9b-4a12-8aed-583653c9dac7,Dark,nan
3f87bbe3-3d27-45e0-ad3a-31c95bdc447a,Electric,nan
4f9467f3-5ad7-4267-8f93-5af169755736,Ghost,Grass
449be952-a64b-4812-a9e0-f65baa5a846a,Psychic,nan
d3f0a247-2e29-406f-889c-5735d488a89c,Bug,Flying
8b83ddf5-101c-4047-855b-382e7b4a0603,Fire,nan
861fb9ba-7d4e-4eae-badb-be219f59865d,Grass,nan
638f9fef-ed4d-41e4-b6b4-1f73df9de16f,Ice,nan
e944d974-a738-4b32-a1b4-e9cb2a25e423,Rock,Steel
d6b7d6de-e683-48a0-9dec-aad933ad1fe5,Grass,Flying
f26699df-34ef-4c74-870d-f42b6d9ef293,Grass,Fighting
c82c66f3-27f6-4591-9dd8-430069ed3a8a,Steel,nan
f0893315-04ab-4425-9223-c773e75721e2,Water,nan
b40309ab-d8a6-4038-8f02-e9d08d8c7bab,Grass,nan
419046c1-c9f7-4a04-b5b8-09c7d2817c74,Psychic,Fairy
586a469b-80dd-415a-bc2c-25ca8d4ebda9,Bug,nan
a843caef-9068-4994-853c-a13a3cc7ef88,Ice,nan
43fb96c5-c4e1-460f-b485-7c1182c4a9a0,Water,nan
9040f959-8a8b-4b78-a0f4-eb101af28fad,Normal,nan
23762a24-3df0-4fb9-9fa3-a26d9eca67bf,Psychic,nan
66e59b3e-26a5-4f1e-a1bc-d6edd0acdb3c,Fire,nan
1fe96578-a5bc-4c67-a4aa-fae0dab2c0c0,Normal,nan
9681bce4-d06f-4f02-947c-3a6eb672f5bf,Dragon,nan
e058e1d6-2745-4157-ac52-212575b33b24,Normal,Psychic
c9417453-add3-4962-aabd-62bd5577fc9b,Rock,Ground
f138a300-58cd-4306-9b49-ff650b65046a,Grass,Poison
588b1d22-38c1-4589-864a-ceb027b880e4,Ground,nan
34d09bec-39ae-4cf0-9fec-02bf7f96d1c5,Ice,Flying
91b8b0d4-9b57-47ca-a523-2ce15a8d90df,Poison,Dark
432c5b13-fdd7-40f7-8e39-f0b830462026,Bug,Flying
6f7bfb1a-a2b1-4ef8-82af-496e363e1630,Fighting,nan
4ccdc8ea-f749-4ffa-b904-3729b6755f44,Poison,Dark
a63141b5-9406-4c75-8b40-2f3ed3d0303b,Bug,Fighting
7fc03484-ae34-48d4-8f13-1c67d93e63ff,Bug,Flying
29f64a3b-2362-4ff3-ace1-7170d5570d2f,Steel,Ghost
c55e7d63-767d-4e19-b94f-5e2d214fea51,Fire,nan
0607d73e-838a-4bb4-abc0-c1337d11616b,Grass,nan
c48fc5a4-63ee-402c-ba26-ecfb1aee78a5,Poison,Flying
0b745dbb-c0b2-489b-b5dc-265497904d89,Dark,nan
441024ed-792b-4db3-8556-6da95e206b66,Psychic,nan
a6dcfa34-5825-4427-b216-b07fff9f3e25,Ice,Ghost
971d1f93-5818-421e-ba8a-4676755fd6d2,Fire,Rock
73a5a1dc-7c3a-42a5-b81e-9de474027317,Rock,nan
7a962413-7508-40a5-ba41-046d79ee81c9,Bug,Steel
c34e4d2e-4429-488c-928c-8d30a945a524,Ground,Ghost
11432d6d-e7df-436d-8b5a-8858936bfe65,Electric,nan
de8ef35b-0690-4e6a-8be5-5b1517799e9c,Rock,nan
0d684008-e59d-4402-bedc-0399b6939af6,Grass,nan
3f7d74f1-26e2-4e6f-8d2a-9f155ae5b1c6,Water,Ground
8f76ef84-299d-4eb4-b23b-a23f44108827,Bug,Steel
acac9898-9aca-4092-9538-7b0f2f890bb5,Grass,Poison
225b651c-40ec-4835-827f-add4ad967164,Ghost,nan
6faa3627-6bda-4aaa-aba9-771e727f822c,Ice,Water
9159bde5-1ffc-4e94-9ec5-c0d86858a84f,Grass,nan
9872abbf-7d84-428f-8cf0-ebf0691e52e9,Fire,nan
a51c5d15-d671-4f38-bd07-00ecb425b938,Normal,nan
b2fcb22f-7528-4354-ae18-a017a2b54f4f,Normal,nan
2bbf09bf-1ff2-4c89-b2c6-a4c1deb144e8,Normal,nan
f1b2b533-4ce8-4d6a-bfae-e34d783c6a15,Ice,nan
6e4b7109-2b76-43b9-9d53-919e7e3019ce,Psychic,nan
e013195c-aee9-4e15-a63d-e3f6dbd0af0a,Normal,nan
fde5079e-1290-4c95-ae1d-c1125869c465,Normal,Flying
fbac5e7c-bc49-41eb-a0c7-380b2d0ffe07,Dark,Fire
228782ab-4e84-43d4-843d-be38b8117879,Electric,nan
dd6eadac-2af5-4fce-8903-eaf5ea4f2f42,Fire,nan
f05918e7-c821-45c5-abdb-ff9029720c07,Grass,Fairy
b62050e6-e90d-4a13-b86f-72245ac8343d,Water,nan
4cc1c460-bc72-4af9-935c-199ecf79f11d,Normal,Fighting
eeea904c-b388-4dea-821f-0f279eed57ce,Psychic,nan
bb146a16-2d15-4499-bf9e-341f32a62335,Rock,Steel
89e18bfa-61d6-4f3b-8c84-cbf22b217b8e,Ground,Psychic
daeee170-1f6e-4fb6-a302-b9e56bbfac5d,Water,nan
040c719b-f982-4afd-9c47-0b18dcede024,Grass,nan
a1f72e41-c6bd-419f-bb14-1bc95934abf6,Dragon,Ground
cedf87c3-3756-419b-87d8-7de92d6908b7,Grass,nan
36765b04-00d9-47ed-b302-1856acecc3b4,Bug,Poison
62ffe027-7a79-4385-a154-e6a484fb04ef,Psychic,nan
747d9f78-acda-4701-b402-1f8288ff1e3a,Water,Fairy
1e6cd533-ef25-42e7-8246-cc159ccf2ef0,Water,nan
86aa0752-d453-41fa-a483-28b01cd5150d,Grass,nan
2eeab3af-8911-438c-b7ac-f4a389cc4b08,Rock,Grass
50339015-f057-4b11-a931-50ea5a2fdf8a,Electric,nan
12592bc9-3779-48db-93c9-649460e53b24,Fire,Dark
7f35c3bf-fe72-4d0b-baca-26305f53c370,Rock,Dark
6b03447d-99fa-441d-a405-b2d7f3b95bd1,Electric,Steel
398411b8-bd79-4a58-8267-67462a565b57,Steel,Psychic
255bff98-98e3-4d2e-8eca-aec0fe4cf614,Normal,nan
f11e0f87-b38d-4c88-8a45-da2d96379888,Water,Flying
8b48689c-ca66-426a-bd20-cf681aa39ef6,Normal,Flying
474513bf-a4cc-475e-b54d-e7fa535f800b,Normal,nan
cb760c8e-f012-4036-b6f4-f0773410d0ed,Bug,Fairy
d6fc5c9b-5156-4cd8-b922-48368f6f35a9,Grass,nan
d9c546d2-fa0e-4d8c-a32a-b8db0073cbdf,Electric,nan
319e8751-0662-492e-b38c-6f07930ef62b,Fire,Flying
ac946301-5193-465b-bc4f-e23c52c48ac7,Ground,Ghost
da4c19ce-10cc-4358-a02e-24e62d824a7d,Bug,nan
a2bc12f4-4137-4371-8832-fb367feb39e6,Ground,nan
7e1d2cd0-bd94-4787-b450-55981a75e387,Rock,nan
5b9d91ef-ebf9-4d94-a9e9-386af1e77292,Fire,Fighting
5d3e9d60-dd02-4d01-b21a-ea32497ae80a,Grass,Psychic
e1e7e52d-e06e-473f-9780-e333920ed1ce,Electric,Steel
78188ebb-be47-4414-8043-ac533e25f371,Bug,Water
d6e77024-f5af-4263-88b9-198e01b68444,Psychic,nan
b0ef5820-03b6-4e4b-af45-d47d8727606d,Ground,nan
6d9a9220-78a9-4673-8be1-d69c82b81c24,Psychic,nan
de5bbebd-ce50-4881-8eca-d448f5ddeaa1,Fire,Psychic
5b60c918-0c3f-4e9d-bb80-de261f7635bc,Water,Flying
bb467bd4-ef2a-4aee-8b0d-3176d4d1643c,Dark,Psychic
bb991b3b-a920-4a7c-9c2e-28769614f5a7,Grass,nan
1822d1fc-3f6c-4200-a464-ee05f8cca6b0,Psychic,nan
0722f11b-35b6-41d4-81ca-00c73bf9dd57,Ground,Flying
c55ec2cf-edf6-4dcb-8fe3-fb95356011e8,Bug,Grass
03d9636f-42cd-42f8-a80d-deb6075fd31c,Fighting,nan
68844082-2fb2-4752-9b9b-f8e1e25f236d,Normal,nan
56d5b879-8559-48c0-b99c-a9dddac406ec,Rock,Psychic
24a014a4-c156-403c-bbd4-799ca326ee99,Water,Ground
9bffb165-695b-4b71-b361-7ff2949ca12c,Electric,nan
6e592063-b429-4217-9847-e75c556b2e20,Normal,nan
0c520f28-36a3-4e83-8c9b-669400788c1c,Ice,Water
4c6fc1bd-0f02-442f-aed5-41dda5f92752,Water,nan
d2b08d53-3af6-4ab5-8b64-9411bfc5326b,Psychic,Fairy
66e12fda-77ff-4a03-8d77-529b509e1acb,Steel,nan
3776ddf5-3d7c-4f8c-9564-00e9bd9121d6,Fairy,nan
8708dafa-9647-42b7-a9eb-5a58c9f23117,Fire,nan
2d24d704-1447-42db-8d30-6485b8541357,Normal,nan
d21d4c3b-b120-43b2-aed6-4c6351e2c925,Grass,nan
9f581bf3-bc1f-40cf-82f2-591d65e64f8f,Rock,Flying
f3513a09-dea8-4813-abce-d8cfb8cf9342,Steel,Psychic
2dacf432-1942-4868-9b2e-74c8a5dac07f,Fairy,nan
00faba82-7678-4483-906e-4f13804b4535,Water,nan
eb5b3b45-263d-47d7-aabb-eafd5c375f6a,Water,nan
5bf56d06-b5a2-4675-9461-3a7049e7e1b2,Fairy,nan
cdfdfe7c-609f-4f35-ba4b-b179f35fd4e6,Grass,nan
d7cae33e-731f-4563-bf15-f48e87b7640e,Water,nan
b7498035-71cd-4323-bdc7-834062f2d21a,Steel,Psychic
1fbc2c4a-d6fd-4af9-88eb-3179806b0010,Grass,nan
bcf58544-0937-4a7a-a9a7-a532a2c9fff6,Poison,nan
5ba3908e-4d9b-42d8-a7e7-427dcac35e8c,Water,Steel
82f7eed1-2aa0-4ba5-aa8e-3b0f70a1e6d9,Fire,nan
8ef90572-2914-48ed-9b76-dd69782c9105,Poison,nan
89e9927b-ed05-474d-9368-622be78f3a43,Water,nan
a0273352-64f9-44ea-9f82-975c2ea6a2b3,Fighting,nan
74536c1b-cb16-4f27-8235-7c7c7ddd0120,Bug,Rock
21338d35-900b-4cda-9a3c-5b399bb8a132,Bug,Electric
dcf0c9eb-259c-4300-b0d6-d984d167f456,Rock,Bug
05937d2a-a5e4-4f25-aab5-8b5b11a8c4bf,Bug,Grass
b2b5772e-0c5c-4e33-8abf-b6f18946a9a6,Water,nan
24b65621-6758-49fb-98db-469d0565dff8,Water,Psychic
e484629a-07e6-4480-9c99-77cb5e63c4c0,Normal,nan
0c33e33d-a91c-4404-a8b9-2a79fc39971d,Normal,Flying
4657f046-b6c1-4ef5-bc03-eeb35717070c,Electric,Normal
b2183abc-99ff-4a4b-bcf0-b5539d2fcada,Normal,Flying
f7b9d670-39f4-4842-9674-9822bbaa1eae,Rock,Fairy
49e5a118-4302-4ff8-b2bb-3dfa57f30b07,Steel,nan
fa40ba59-e0a7-4361-b442-81faea2fe282,Normal,Flying
61da5304-8ef6-4eb1-b9f2-3008e761c4ba,Water,nan
76f75a0a-05f2-4207-b6bb-d3ba9e3ca0f6,Normal,nan
2d5286a1-8deb-4073-a0f2-36547f545b4c,Water,Ground
dbc5aeee-82ed-4dc9-afce-1e42f6f5b048,Poison,nan
6ccb1dcb-1751-4132-baa4-bc4180ad1b92,Ground,nan
62c89f03-9c57-4164-a414-6a4f034c26fc,Ground,Dark
3fc25c4a-9933-41fb-8dda-882c3d10ae52,Steel,Flying
b5d60211-3b16-481b-917e-7d88b4c66cee,Water,nan
9f5ad837-ca9c-4ded-8818-354151527cb7,Fighting,nan
8464e224-701e-4370-a139-a53f17f2dd61,Water,Psychic
1c1dfd34-c4bc-4092-bbc5-ade2ada5f3ba,Fire,Ground
d76bee7d-47ba-408e-8974-cc964b4ac770,Ice,nan
e3fb8b78-4fd5-47f8-ad24-be94dc9825f6,Water,nan
d14efb71-4e81-4f6b-95e7-0a60ccfa9315,Normal,nan
0114f161-a531-41da-ac1d-2249f17448c9,Poison,Water
f91b14d0-c9d1-4999-9773-19c5956c3dec,Rock,Psychic
160792f6-7699-449b-a924-4d5d6314982c,Fighting,nan
0aa36313-bd17-46ab-b7cb-788b91af51c8,Psychic,nan
845ad88b-1dad-40c2-8fab-cbb58b9211fc,Rock,Steel
a6b5facb-749a-4bc3-96d9-47d38dd3b028,Dark,Flying
8a61cb33-5224-4fba-8676-9f54d1b6ad56,Normal,nan
03169ff1-64a5-432a-86a3-ae1591e290d7,Grass,Ice
096e2301-f14e-485e-8d02-d1273334a510,Rock,Poison
d252ba7e-98d0-4b48-8dd1-528b26a0d28a,Water,Dark
db0ce229-b38b-4ddd-b13c-14f89fa0f002,Grass,Flying
cade4fef-f446-4e6c-bcd5-5bb0e60282da,Normal,nan
fbe53ced-c057-499d-b726-e77c8a149961,Steel,Fairy
182b80c6-2d46-42a2-8a13-09e449bd7dcd,Water,Flying
9ee360e8-2abe-4bde-bed5-183c0b989a22,Electric,nan
7a298df7-7fe1-4b57-8262-0d0d7b261828,Grass,nan
5cced1e2-8c35-4ab5-b43d-5f6230bc3f6e,Fire,nan
ecefb6c1-c2a2-4d63-9ed0-d1bfdc6981a0,Rock,Water
d9b48198-790c-4037-88c8-bd420f12ab88,Normal,nan
d2fd25c3-3e28-4721-b27c-74c8f49f5f5d,Ground,Dragon
67f8cb32-0c3e-4772-85d6-270f28bfbd61,Ground,nan
1a4d7048-7af7-4af7-af2c-efe8bd53a9a4,Water,Fairy
42622aff-f87b-49c4-873b-3126c25b01e2,Fire,nan
32d210be-63d1-497e-b253-2ee3c8b15463,Grass,Poison
67f3041a-d6f3-488b-8358-542bdca10514,Ghost,Fire
96d8f4c6-3165-4803-956b-997a67ded9af,Normal,Flying
56003095-bbd1-4876-a5a3-3113c53a3f90,Bug,Fairy
e9524d80-19a6-426f-a0b2-2b56dfd5f6a4,Ground,nan
f15083d9-f15a-45bc-8ad5-bbf9832ebdb2,Normal,nan
80a57dae-70aa-4673-9cfa-44e6a3b83996,Rock,nan
6d681bd8-05f9-456b-a753-96edc6170a72,Normal,nan
41db19d0-1174-4764-a331-400398e05b71,Ghost,nan
b8b81566-9581-44e9-a05a-0c597b090932,Normal,nan
